temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,shortwave_radiation_sum,cloudcover_mean,sunshine_duration,date,city,season
22.4,26.3,20.3,23.3,6.6,16.66,86,31223.12,2024-07-12,Lugano,Summer
22.1,25.7,18.3,1.3,7.2,20.81,58,51370.59,2024-07-13,Lugano,Summer
23.7,27.4,17.8,1.0,7.4,24.37,66,49432.78,2024-07-14,Lugano,Summer
24.2,29.0,19.1,1.7,7.5,25.82,40,53238.45,2024-07-15,Lugano,Summer
25.1,29.1,20.0,2.1,6.4,24.61,39,52716.42,2024-07-16,Lugano,Summer
25.0,29.2,21.9,14.3,7.2,23.22,47,53602.35,2024-07-17,Lugano,Summer
25.0,29.3,19.7,2.3,7.0,22.78,23,54000.0,2024-07-18,Lugano,Summer
25.3,29.5,21.1,0.5,6.4,21.48,45,43628.25,2024-07-19,Lugano,Summer
25.2,29.4,20.9,0.0,9.2,25.06,24,54000.0,2024-07-20,Lugano,Summer
23.4,26.6,20.4,12.1,8.5,17.4,59,31563.08,2024-07-21,Lugano,Summer
26.4,31.6,21.1,0.7,7.8,25.9,14,53897.75,2024-07-22,Lugano,Summer
25.6,29.0,21.7,0.9,6.8,24.7,32,51780.13,2024-07-23,Lugano,Summer
26.0,31.3,21.4,0.0,8.9,25.71,33,52990.16,2024-07-24,Lugano,Summer
24.3,28.2,21.6,1.7,6.0,19.85,53,39892.42,2024-07-25,Lugano,Summer
24.8,28.6,21.2,1.3,7.1,18.63,48,40955.19,2024-07-26,Lugano,Summer
25.2,29.1,20.6,1.6,5.6,19.8,46,49775.32,2024-07-27,Lugano,Summer
27.4,32.2,22.6,0.3,7.6,25.28,31,50626.26,2024-07-28,Lugano,Summer
25.7,29.5,21.5,3.1,8.0,22.42,27,51309.18,2024-07-29,Lugano,Summer
25.9,30.0,21.2,0.0,6.6,21.62,54,48388.07,2024-07-30,Lugano,Summer
26.7,31.0,21.8,2.0,6.3,21.96,56,46742.16,2024-07-31,Lugano,Summer
26.8,31.3,21.3,2.0,7.9,23.51,33,50054.85,2024-08-01,Lugano,Summer
26.3,32.7,21.8,0.0,11.1,23.9,16,50472.17,2024-08-02,Lugano,Summer
25.9,32.2,21.0,0.0,10.5,25.48,15,50891.21,2024-08-03,Lugano,Summer
25.6,29.0,21.1,2.9,7.8,23.65,67,48449.78,2024-08-04,Lugano,Summer
25.7,29.3,22.2,0.1,8.0,21.75,44,47605.1,2024-08-05,Lugano,Summer
25.0,29.2,21.2,0.9,6.4,19.26,50,45524.2,2024-08-06,Lugano,Summer
25.0,28.1,21.7,3.5,5.2,15.93,68,29015.29,2024-08-07,Lugano,Summer
24.6,29.8,17.8,0.0,7.1,23.03,57,47415.77,2024-08-08,Lugano,Summer
25.9,29.9,20.6,0.0,5.9,23.75,15,47738.67,2024-08-09,Lugano,Summer
26.7,32.1,21.3,0.0,6.4,23.18,2,47461.44,2024-08-10,Lugano,Summer
27.8,32.2,22.1,0.1,8.0,22.36,43,47147.5,2024-08-11,Lugano,Summer
27.4,32.1,22.8,0.0,13.4,19.85,62,45722.27,2024-08-12,Lugano,Summer
27.3,31.5,22.9,0.2,8.0,20.01,32,46864.7,2024-08-13,Lugano,Summer
26.0,31.3,20.8,4.5,7.1,21.59,54,46800.0,2024-08-14,Lugano,Summer
25.6,31.0,20.5,0.0,8.0,21.51,72,46800.0,2024-08-15,Lugano,Summer
27.1,31.5,22.6,0.2,10.4,22.4,39,46800.0,2024-08-16,Lugano,Summer
25.1,29.9,20.4,1.9,9.7,21.55,39,46800.0,2024-08-17,Lugano,Summer
21.7,25.6,19.7,51.1,6.6,9.21,98,14800.65,2024-08-18,Lugano,Summer
23.9,28.6,20.8,0.1,9.7,19.15,86,39600.0,2024-08-19,Lugano,Summer
24.8,28.8,19.2,1.0,8.0,21.46,18,46596.72,2024-08-20,Lugano,Summer
26.1,32.1,20.2,0.2,8.4,23.94,21,46800.0,2024-08-21,Lugano,Summer
23.6,27.3,20.3,5.3,5.8,14.48,58,37385.39,2024-08-22,Lugano,Summer
24.7,28.7,20.0,1.2,6.6,18.53,37,43212.06,2024-08-23,Lugano,Summer
25.3,28.6,21.8,6.6,6.8,18.14,41,46800.0,2024-08-24,Lugano,Summer
25.4,29.3,21.5,0.1,6.5,16.43,73,44302.04,2024-08-25,Lugano,Summer
23.2,26.6,19.1,7.7,8.4,15.93,58,43593.31,2024-08-26,Lugano,Summer
24.0,27.8,19.7,0.0,6.5,18.77,53,42508.06,2024-08-27,Lugano,Summer
25.3,28.8,20.1,0.0,6.7,21.42,8,46800.0,2024-08-28,Lugano,Summer
25.5,30.6,19.7,0.0,6.9,21.12,6,46800.0,2024-08-29,Lugano,Summer
26.0,31.2,19.8,0.0,8.5,21.42,33,46800.0,2024-08-30,Lugano,Summer
26.2,30.9,20.4,0.0,6.7,18.57,84,44771.29,2024-08-31,Lugano,Summer
24.7,28.8,20.8,2.4,5.8,13.42,73,27744.14,2024-09-01,Lugano,Autumn
23.7,27.9,20.2,1.5,6.3,17.56,51,46121.94,2024-09-02,Lugano,Autumn
23.9,27.3,19.1,3.7,6.4,17.86,38,45627.09,2024-09-03,Lugano,Autumn
22.1,26.5,18.8,38.0,6.6,15.16,98,30258.38,2024-09-04,Lugano,Autumn
19.7,22.1,18.1,41.7,6.0,6.11,100,3600.0,2024-09-05,Lugano,Autumn
20.1,23.1,17.1,4.3,4.1,12.77,67,26873.57,2024-09-06,Lugano,Autumn
21.0,24.4,17.4,2.3,5.6,16.17,62,37279.79,2024-09-07,Lugano,Autumn
20.1,22.1,19.2,97.4,4.9,3.03,98,0.0,2024-09-08,Lugano,Autumn
